Term,AY,Semester,Crn1,Crn2,School,Course1,Course2,Level,Schedule,Enroll
201130,2010-11,Fall,30467,,AD,ITAL101,,Undergraduate,Lecture,18
201130,2010-11,Fall,30468,,AD,ITAL201,,Undergraduate,Lecture,16
201130,2010-11,Fall,30469,,BD,MKMG334,,Undergraduate,Lecture,36
201130,2010-11,Fall,30470,,BD,BUDV450,,Undergraduate,Lecture,15
201130,2010-11,Fall,30471,,SD,CSIS010,,Undergraduate,Lecture,23
201130,2010-11,Fall,30472,,SD,CSIS010,,Undergraduate,Lab,15
201130,2010-11,Fall,30473,,SD,CSIS010,,Undergraduate,Lab,13
201130,2010-11,Fall,30474,,SD,CSIS114,,Undergraduate,Lecture,33
201130,2010-11,Fall,30475,,SD,CSIS114,,Undergraduate,Lecture,32
201130,2010-11,Fall,30476,,SD,CSIS114,,Undergraduate,Lab,17
201130,2010-11,Fall,30477,,SD,CSIS114,,Undergraduate,Lab,16
201130,2010-11,Fall,30478,,SD,CSIS114,,Undergraduate,Lab,14
201130,2010-11,Fall,30479,,SD,BIOL340,,Undergraduate,Lab,16
201130,2010-11,Fall,30487,,BD,BUDV450,,Undergraduate,Lecture,16
201130,2010-11,Fall,30488,,BD,MKMG327,,Undergraduate,Lecture,7
201130,2010-11,Fall,30490,,AD,CREA200,,Undergraduate,Studio Course,12
201130,2010-11,Fall,30492,,AD,CREA200,,Undergraduate,Studio Course,12
201130,2010-11,Fall,30493,,AD,CREA204,,Undergraduate,Studio Course,14
201130,2010-11,Fall,30494,,AD,CREA210,,Undergraduate,Performance,12
201130,2010-11,Fall,30495,,AD,CREA219,,Undergraduate,Performance,18
201130,2010-11,Fall,30496,,BD,QBUS300,,Undergraduate,Lecture,27
201130,2010-11,Fall,30497,,BD,QBUS300,,Undergraduate,Lecture,22
201130,2010-11,Fall,30499,,AD,CREA313,,Undergraduate,Studio Course,9
201130,2010-11,Fall,30500,,AD,CREA165,,Undergraduate,Lecture,14
201130,2010-11,Fall,30502,,AD,HIST204,,Undergraduate,Lecture,22
201130,2010-11,Fall,30503,,BD,MKMG435,,Undergraduate,Lecture,24
201130,2010-11,Fall,30504,,BD,QBUS100,,Undergraduate,Lecture,22
201130,2010-11,Fall,30505,,BD,QBUS100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30506,,AD,SWRK410,,Undergraduate,Practicum,7
201130,2010-11,Fall,30508,,AD,ENGL250,,Undergraduate,Lecture,24
201130,2010-11,Fall,30509,,SD,CSIS114,,Undergraduate,Lab,16
201130,2010-11,Fall,30516,,IN,HNRS300,,Undergraduate,Service Coordinator,8
201130,2010-11,Fall,30517,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30518,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30519,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30520,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30521,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30522,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30523,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30524,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30525,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30526,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30527,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30528,,AD,CREA108,,Undergraduate,Lecture,22
201130,2010-11,Fall,30531,,AD,ENGL011,,Undergraduate,Lecture,18
201130,2010-11,Fall,30532,,AD,ENGL253,,Undergraduate,Lecture,29
201130,2010-11,Fall,30534,,AD,WRIT100,,Undergraduate,Lecture,18
201130,2010-11,Fall,30535,,AD,ENGL011,,Undergraduate,Lecture,17
201130,2010-11,Fall,30536,,AD,EDUC210,,Undergraduate,Lecture,23
201130,2010-11,Fall,30537,,AD,EDUC365,,Undergraduate,Lecture,12
201130,2010-11,Fall,30538,,AD,EDUC461,,Undergraduate,Lecture,10
201130,2010-11,Fall,30539,,AD,EDUC481,,Undergraduate,Practicum,13
201130,2010-11,Fall,30540,,AD,EDUC210,,Undergraduate,Lecture,23
201130,2010-11,Fall,30541,,AD,PHIL101,,Undergraduate,Lecture,24
201130,2010-11,Fall,30543,,AD,PHIL101,,Undergraduate,Lecture,25
201130,2010-11,Fall,30544,,AD,EDUC261,,Undergraduate,Lecture,16
201130,2010-11,Fall,30545,,AD,EDUC261,,Undergraduate,Lecture,18
201130,2010-11,Fall,30546,,AD,SOCI101,,Undergraduate,Lecture,28
201130,2010-11,Fall,30548,,AD,SOCI260,,Undergraduate,Lecture,30
201130,2010-11,Fall,30549,,AD,SOCI400,,Undergraduate,Lecture,14
201130,2010-11,Fall,30550,,AD,CLSS245,,Undergraduate,Lecture,31
201130,2010-11,Fall,30551,,AD,CLSS260,,Undergraduate,Lecture,36
201130,2010-11,Fall,30552,,AD,FREN301,,Undergraduate,Lecture,13
201130,2010-11,Fall,30554,,IN,FOUN100,,Undergraduate,Lecture,18
201130,2010-11,Fall,30555,,IN,FOUN100,,Undergraduate,Lecture,20
201130,2010-11,Fall,30556,,AD,HIST101,,Undergraduate,Lecture,28
201130,2010-11,Fall,30557,,AD,HIST101,,Undergraduate,Lecture,30
201130,2010-11,Fall,30558,,AD,HIST201,,Undergraduate,Lecture,35
201130,2010-11,Fall,30560,,AD,PSYC200,,Undergraduate,Lecture,30
201130,2010-11,Fall,30561,,AD,PSYC200,,Undergraduate,Lecture,30
201130,2010-11,Fall,30562,,AD,PSYC490,,Undergraduate,Seminar,15
201130,2010-11,Fall,30563,,AD,PSYC285,,Undergraduate,Lecture,29
201130,2010-11,Fall,30564,,AD,PSYC100,,Undergraduate,Lecture,31
201130,2010-11,Fall,30565,,AD,PSYC300,,Undergraduate,Lecture,16
201130,2010-11,Fall,30566,,AD,SWRK100,,Undergraduate,Lecture,30
201130,2010-11,Fall,30567,,AD,SWRK301,,Undergraduate,Internship,21
201130,2010-11,Fall,30568,,AD,CREA280,,Undergraduate,Studio Course,9
201130,2010-11,Fall,30569,,BD,ECON101,,Undergraduate,Lecture,34
201130,2010-11,Fall,30570,,BD,MKMG212,,Undergraduate,Lecture,25
201130,2010-11,Fall,30571,,BD,BUDV450,,Undergraduate,Lecture,19
201130,2010-11,Fall,30573,,BD,FINC418,,Undergraduate,Lecture,17
201130,2010-11,Fall,30574,,BD,QBUS100,,Undergraduate,Lecture,27
201130,2010-11,Fall,30575,,BD,QBUS100,,Undergraduate,Lecture,27
201130,2010-11,Fall,30576,,BD,QBUS110,,Undergraduate,Lecture,10
201130,2010-11,Fall,30577,,BD,QBUS110,,Undergraduate,Lecture,22
201130,2010-11,Fall,30578,,BD,BUDV305,,Undergraduate,Lecture,19
201130,2010-11,Fall,30579,,BD,MKMG435,,Undergraduate,Lecture,24
201130,2010-11,Fall,30580,,SD,MATH330,,Undergraduate,Lecture,19
201130,2010-11,Fall,30581,,SD,MATH120,,Undergraduate,Lecture,13
201130,2010-11,Fall,30582,,SD,MATH120,,Undergraduate,Lab,6
201130,2010-11,Fall,30584,,SD,CHEM010,,Undergraduate,Lecture,35
201130,2010-11,Fall,30585,,SD,CHEM010,,Undergraduate,Lecture,37
201130,2010-11,Fall,30586,,SD,CSIS350,,Undergraduate,Lecture,15
201130,2010-11,Fall,30587,,BD,BUDV450,,Undergraduate,Lecture,19
201130,2010-11,Fall,30588,,SD,BIOL130,,Undergraduate,Lab,16
201130,2010-11,Fall,30591,,IN,FOUN100,,Undergraduate,Lecture,18
201130,2010-11,Fall,30592,,IN,FOUN100,,Undergraduate,Lecture,18
201130,2010-11,Fall,30593,,AD,HIST101,,Undergraduate,Lecture,31
201130,2010-11,Fall,30596,,AD,RELG121,,Undergraduate,Lecture,32
201130,2010-11,Fall,30597,,AD,ENGL011,,Undergraduate,Lecture,19
201130,2010-11,Fall,30598,,AD,SOCI480,,Undergraduate,Internship,3
201130,2010-11,Fall,30599,,SD,CSIS120,,Undergraduate,Lecture,29
201130,2010-11,Fall,30600,,SD,CSIS120,,Undergraduate,Lab,15
201130,2010-11,Fall,30602,,AD,LATN101,,Undergraduate,Lecture,19
201130,2010-11,Fall,30603,,SD,BIOL220,,Undergraduate,Lab,15
201130,2010-11,Fall,30606,,AD,WRIT320,,Undergraduate,Lecture,16
201130,2010-11,Fall,30607,,BD,QBUS100,,Undergraduate,Lecture,26
201130,2010-11,Fall,30608,,BD,QBUS100,,Undergraduate,Lecture,24
201130,2010-11,Fall,30609,,SD,CSIS110,,Undergraduate,Lab,13
201130,2010-11,Fall,30610,,IN,FOUN100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30611,,IN,FOUN100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30613,,AD,POSC100,,Undergraduate,Lecture,30
201130,2010-11,Fall,30614,,AD,PSYC100,,Undergraduate,Lecture,30
201130,2010-11,Fall,30615,,SD,MATH120,,Undergraduate,Lab,13
201130,2010-11,Fall,30616,,SD,BIOL110,,Undergraduate,Lab,15
201130,2010-11,Fall,30617,,AD,CREA435,,Undergraduate,Studio Course,8
201130,2010-11,Fall,30618,,SD,CHEM110,,Undergraduate,Lab,12
201130,2010-11,Fall,30621,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30622,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30626,,AD,PSYC480,,Undergraduate,Internship,1
201130,2010-11,Fall,30628,,AD,PHIL101,,Undergraduate,Lecture,29
201130,2010-11,Fall,30629,,AD,PHIL101,,Undergraduate,Lecture,28
201130,2010-11,Fall,30631,,IN,FOUN100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30632,,IN,FOUN100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30633,,AD,POSC100,,Undergraduate,Lecture,30
201130,2010-11,Fall,30635,,AD,RELG121,,Undergraduate,Lecture,30
201130,2010-11,Fall,30636,,AD,RELG101,,Undergraduate,Lecture,32
201130,2010-11,Fall,30638,,AD,CREA213,,Undergraduate,Performance,6
201130,2010-11,Fall,30639,,AD,RELG101,,Undergraduate,Lecture,30
201130,2010-11,Fall,30640,,AD,RELG101,,Undergraduate,Lecture,11
201130,2010-11,Fall,30641,,AD,RELG121,,Undergraduate,Lecture,29
201130,2010-11,Fall,30642,,AD,RELG141,,Undergraduate,Lecture,31
201130,2010-11,Fall,30643,,AD,RELG121,,Undergraduate,Lecture,29
201130,2010-11,Fall,30645,,AD,HIST101,,Undergraduate,Lecture,30
201130,2010-11,Fall,30646,,AD,HIST101,,Undergraduate,Lecture,29
201130,2010-11,Fall,30650,,AD,ATDV110,,Undergraduate,Lecture,30
201130,2010-11,Fall,30651,,AD,ATDV110,,Undergraduate,Lecture,32
201130,2010-11,Fall,30652,,AD,SOCI101,,Undergraduate,Lecture,19
201130,2010-11,Fall,30653,,AD,SPAN201,,Undergraduate,Lecture/Lab,13
201130,2010-11,Fall,30655,,AD,SPAN340,,Undergraduate,Lecture,16
201130,2010-11,Fall,30656,,AD,SPAN301,,Undergraduate,Lecture,12
201130,2010-11,Fall,30657,,AD,SPAN101,,Undergraduate,Lecture/Lab,20
201130,2010-11,Fall,30658,,AD,SPAN201,,Undergraduate,Lecture/Lab,16
201130,2010-11,Fall,30659,,AD,HIST101,,Undergraduate,Lecture,30
201130,2010-11,Fall,30660,,AD,HIST202,,Undergraduate,Lecture,31
201130,2010-11,Fall,30661,,AD,ENGL011,,Undergraduate,Lecture,19
201130,2010-11,Fall,30664,,AD,WRIT100,,Undergraduate,Lecture,18
201130,2010-11,Fall,30665,,AD,ENGL240,,Undergraduate,Lecture,14
201130,2010-11,Fall,30668,,AD,CREA117,,Undergraduate,Lecture,20
201130,2010-11,Fall,30669,,AD,POSC100,,Undergraduate,Lecture,26
201130,2010-11,Fall,30671,,AD,CREA312,,Undergraduate,Studio Course,7
201130,2010-11,Fall,30672,,AD,HIST499,,Undergraduate,Lecture,11
201130,2010-11,Fall,30673,,IN,FOUN100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30674,,SD,MATH470,,Undergraduate,Lecture,9
201130,2010-11,Fall,30675,,BD,ACCT300,,Undergraduate,Lecture,29
201130,2010-11,Fall,30678,,SD,CSIS110,,Undergraduate,Lecture,28
201130,2010-11,Fall,30679,,SD,CSIS200,,Undergraduate,Lecture,11
201130,2010-11,Fall,30682,,SD,PHYS470,,Undergraduate,Lab,16
201130,2010-11,Fall,30684,,SD,PHYS130,,Undergraduate,Lab,13
201130,2010-11,Fall,30685,,SD,SCDV100,,Undergraduate,Lecture,16
201130,2010-11,Fall,30688,,BD,FINC301,,Undergraduate,Lecture,24
201130,2010-11,Fall,30689,,BD,FINC301,,Undergraduate,Lecture,30
201130,2010-11,Fall,30690,,AD,PSYC100,,Undergraduate,Lecture,30
201130,2010-11,Fall,30692,,BD,FINC413,,Undergraduate,Lecture,21
201130,2010-11,Fall,30693,,BD,FINC418,,Undergraduate,Lecture,19
201130,2010-11,Fall,30696,,AD,PSYC350,,Undergraduate,Lecture,31
201130,2010-11,Fall,30697,,BD,MKMG329,,Undergraduate,Lecture,32
201130,2010-11,Fall,30698,,BD,MKMG329,,Undergraduate,Lecture,30
201130,2010-11,Fall,30699,,BD,MKMG211,,Undergraduate,Lecture,25
201130,2010-11,Fall,30700,,AD,RELG121,,Undergraduate,Lecture,31
201130,2010-11,Fall,30701,,BD,MKMG336,,Undergraduate,Lecture,28
201130,2010-11,Fall,30702,,BD,MKMG336,,Undergraduate,Lecture,29
201130,2010-11,Fall,30703,,BD,MKMG336,,Undergraduate,Lecture,26
201130,2010-11,Fall,30704,,BD,QBUS100,,Undergraduate,Lecture,25
201130,2010-11,Fall,30705,,BD,QBUS110,,Undergraduate,Lecture,24
201130,2010-11,Fall,30706,,AD,WRIT100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30707,,AD,ENGL011,,Undergraduate,Lecture,19
201130,2010-11,Fall,30708,,SD,BIOL130,,Undergraduate,Lab,16
201130,2010-11,Fall,30709,,BD,MKMG211,,Undergraduate,Lecture,25
201130,2010-11,Fall,30710,,BD,MKMG211,,Undergraduate,Lecture,25
201130,2010-11,Fall,30711,,BD,MKMG211,,Undergraduate,Lecture,25
201130,2010-11,Fall,30712,,BD,QBUS100,,Undergraduate,Lecture,12
201130,2010-11,Fall,30713,,BD,QBUS200,,Undergraduate,Lecture,23
201130,2010-11,Fall,30714,,BD,QBUS200,,Undergraduate,Lecture,25
201130,2010-11,Fall,30716,,AD,ENGL205,,Undergraduate,Lecture,26
201130,2010-11,Fall,30717,,AD,HIST203,,Undergraduate,Lecture,35
201130,2010-11,Fall,30718,,BD,MKMG330,,Undergraduate,Lecture,26
201130,2010-11,Fall,30719,,BD,MKMG212,,Undergraduate,Lecture,15
201130,2010-11,Fall,30720,,BD,MKMG212,,Undergraduate,Lecture,20
201130,2010-11,Fall,30721,,AD,ENGL011,,Undergraduate,Lecture,19
201130,2010-11,Fall,30722,,SD,PHYS130,,Undergraduate,Lecture,23
201130,2010-11,Fall,30723,,BD,MKMG339,,Undergraduate,Lecture,24
201130,2010-11,Fall,30724,,AD,HIST101,,Undergraduate,Lecture,30
201130,2010-11,Fall,30726,,SD,CSIS110,,Undergraduate,Lab,15
201130,2010-11,Fall,30727,,AD,CREA102,,Undergraduate,Lecture,35
201130,2010-11,Fall,30728,,BD,QBUS100,,Undergraduate,Lecture,26
201130,2010-11,Fall,30729,,SD,CHEM316,,Undergraduate,Lab,9
201130,2010-11,Fall,30730,,SD,CHEM210,,Undergraduate,Lab,16
201130,2010-11,Fall,30731,,AD,ITAL101,,Undergraduate,Lecture,20
201130,2010-11,Fall,30732,,BD,ACCT200,,Undergraduate,Lecture,22
201130,2010-11,Fall,30733,,SD,CSIS114,,Undergraduate,Lecture,31
201130,2010-11,Fall,30734,,SD,CSIS114,,Undergraduate,Lab,16
201130,2010-11,Fall,30738,,AD,SOCI480,,Undergraduate,Internship,1
201130,2010-11,Fall,30740,,IN,FOUN100,,Undergraduate,Lecture,20
201130,2010-11,Fall,30741,,SD,CSIS019,,Undergraduate,Lecture,7
201130,2010-11,Fall,30743,,IN,FOUN100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30744,,IN,FOUN100,,Undergraduate,Lecture,20
201130,2010-11,Fall,30745,,IN,FOUN100,,Undergraduate,Lecture,18
201130,2010-11,Fall,30746,,SD,PHYS010,,Undergraduate,Lecture,30
201130,2010-11,Fall,30747,,SD,ENVA100,,Undergraduate,Lab,12
201130,2010-11,Fall,30748,,IN,FOUN100,,Undergraduate,Lecture,13
201130,2010-11,Fall,30749,,IN,FOUN100,,Undergraduate,Lecture,18
201130,2010-11,Fall,30750,,AD,HIST101,,Undergraduate,Lecture,30
201130,2010-11,Fall,30753,,SD,MATH110,,Undergraduate,Lecture,24
201130,2010-11,Fall,30755,,SD,MATH110,,Undergraduate,Lab,16
201130,2010-11,Fall,30756,,SD,BIOL110,,Undergraduate,Lecture,33
201130,2010-11,Fall,30757,,SD,MATH210,,Undergraduate,Lab,10
201130,2010-11,Fall,30758,,SD,CHEM110,,Undergraduate,Lecture,27
201130,2010-11,Fall,30759,,AD,RELG121,,Undergraduate,Lecture,30
201130,2010-11,Fall,30761,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,30764,,AD,POSC180,,Undergraduate,Lecture,14
201130,2010-11,Fall,30765,,AD,POSC180,,Undergraduate,Lab,10
201130,2010-11,Fall,30766,,AD,POSC180,,Undergraduate,Lab,11
201130,2010-11,Fall,30767,,AD,POSC180,,Undergraduate,Lab,11
201130,2010-11,Fall,30773,,AD,RELG181,,Undergraduate,Lecture,31
201130,2010-11,Fall,30787,,AD,PHIL210,,Undergraduate,Lecture,24
201130,2010-11,Fall,30788,,AD,PHIL101,,Undergraduate,Lecture,29
201130,2010-11,Fall,30793,,AD,SWRK200,,Undergraduate,Lecture,15
201130,2010-11,Fall,30796,,AD,HIST101,,Undergraduate,Lecture,29
201130,2010-11,Fall,30797,,AD,HIST101,,Undergraduate,Lecture,29
201130,2010-11,Fall,30798,,AD,HIST101,,Undergraduate,Lecture,29
201130,2010-11,Fall,30802,,AD,HIST290,,Undergraduate,Lecture,17
201130,2010-11,Fall,30808,,AD,CREA204,,Undergraduate,Studio Course,15
201130,2010-11,Fall,30810,,AD,CREA108,,Undergraduate,Lecture,15
201130,2010-11,Fall,30811,,AD,CREA397,,Undergraduate,Lecture,11
201130,2010-11,Fall,30813,,AD,CREA145,,Undergraduate,Lecture/Lab,12
201130,2010-11,Fall,30814,,AD,CREA297,,Undergraduate,Studio Course,15
201130,2010-11,Fall,30815,,AD,CREA135,,Undergraduate,Performance,15
201130,2010-11,Fall,30817,,AD,CREA330,,Undergraduate,Performance,10
201130,2010-11,Fall,30820,,AD,WRIT200,,Undergraduate,Lecture,19
201130,2010-11,Fall,30821,,AD,ENGL011,,Undergraduate,Lecture,19
201130,2010-11,Fall,30822,,AD,ENGL011,,Undergraduate,Lecture,19
201130,2010-11,Fall,30825,,AD,ENGL011,,Undergraduate,Lecture,19
201130,2010-11,Fall,30826,,AD,ENGL011,,Undergraduate,Lecture,19
201130,2010-11,Fall,30831,,AD,ENGL259,,Undergraduate,Lecture,28
201130,2010-11,Fall,30832,,AD,ENGL259,,Undergraduate,Lecture,28
201130,2010-11,Fall,30836,,AD,GERM027,,Undergraduate,Lecture,6
201130,2010-11,Fall,30837,,AD,GERM301,,Undergraduate,Lecture,3
201130,2010-11,Fall,30839,,AD,SPAN202,,Undergraduate,Lecture/Lab,10
201130,2010-11,Fall,30843,,AD,GERM026,,Undergraduate,Lecture,25
201130,2010-11,Fall,30844,,AD,GERM026,,Undergraduate,Lecture,24
201130,2010-11,Fall,30851,,AD,PSYC210,,Undergraduate,Lecture,30
201130,2010-11,Fall,30852,,AD,PSYC210,,Undergraduate,Lecture,21
201130,2010-11,Fall,30859,,AD,EDUC481,,Undergraduate,Practicum,1
201130,2010-11,Fall,30860,,AD,EDUC481,,Undergraduate,Practicum,1
201130,2010-11,Fall,30872,,SD,PHYS110,,Undergraduate,Lab,24
201130,2010-11,Fall,30873,,SD,PHYS110,,Undergraduate,Lecture,23
201130,2010-11,Fall,30875,,SD,PHYS220,,Undergraduate,Lecture,14
201130,2010-11,Fall,30877,,SD,PHYS220,,Undergraduate,Lab,10
201130,2010-11,Fall,30886,,SD,BIOL220,,Undergraduate,Lecture,32
201130,2010-11,Fall,30887,,SD,BIOL220,,Undergraduate,Lab,14
201130,2010-11,Fall,30888,,SD,BIOL220,,Undergraduate,Lab,16
201130,2010-11,Fall,30890,,SD,SCDV210,,Undergraduate,Lecture,10
201130,2010-11,Fall,30891,,SD,SCDV210,,Undergraduate,Lab,10
201130,2010-11,Fall,30892,,AD,RELG300,,Undergraduate,Lecture,6
201130,2010-11,Fall,30898,,SD,MATH120,,Undergraduate,Lab,13
201130,2010-11,Fall,30903,,GB,GBUS520,,Graduate,Lecture,20
201130,2010-11,Fall,30912,,SD,MATH110,,Undergraduate,Lab,10
201130,2010-11,Fall,30913,,SD,MATH110,,Undergraduate,Lecture,31
201130,2010-11,Fall,30914,,AD,PSYC310,,Undergraduate,Lecture,16
201130,2010-11,Fall,30915,,AD,PSYC100,,Undergraduate,Lecture,29
201130,2010-11,Fall,30916,,AD,CREA309,,Undergraduate,Studio Course,12
201130,2010-11,Fall,30921,,BD,ACCT300,,Undergraduate,Lecture,28
201130,2010-11,Fall,30930,,BD,ECON102,,Undergraduate,Lecture,29
201130,2010-11,Fall,30935,,BD,ECON101,,Undergraduate,Lecture,33
201130,2010-11,Fall,30941,,BD,FINC340,,Undergraduate,Lecture,26
201130,2010-11,Fall,30945,,BD,QBUS100,,Undergraduate,Lecture,26
201130,2010-11,Fall,30946,,BD,QBUS100,,Undergraduate,Lecture,25
201130,2010-11,Fall,30953,,BD,MKMG212,,Undergraduate,Lecture,25
201130,2010-11,Fall,30954,,BD,MKMG212,,Undergraduate,Lecture,26
201130,2010-11,Fall,30955,,BD,MKMG211,,Undergraduate,Lecture,25
201130,2010-11,Fall,30957,,BD,MKMG211,,Undergraduate,Lecture,26
201130,2010-11,Fall,30958,,BD,MKMG490,,Undergraduate,Seminar,22
201130,2010-11,Fall,30959,,BD,MKMG212,,Undergraduate,Lecture,25
201130,2010-11,Fall,30960,,BD,MKMG212,,Undergraduate,Lecture,25
201130,2010-11,Fall,30961,,BD,MKMG330,,Undergraduate,Lecture,27
201130,2010-11,Fall,30962,,BD,MKMG334,,Undergraduate,Lecture,34
201130,2010-11,Fall,30963,,BD,MKMG425,,Undergraduate,Lecture,25
201130,2010-11,Fall,30964,,SD,CHEM316,,Undergraduate,Lab,10
201130,2010-11,Fall,30965,,AD,RELG265,,Undergraduate,Lecture,20
201130,2010-11,Fall,30968,,IN,FOUN100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30969,,IN,FOUN100,,Undergraduate,Lecture,19
201130,2010-11,Fall,30970,,IN,FOUN100,,Undergraduate,Lecture,17
201130,2010-11,Fall,30974,,BD,MKMG211,,Undergraduate,Lecture,28
201130,2010-11,Fall,30975,,BD,FINC302,,Undergraduate,Lecture,22
201130,2010-11,Fall,30976,,IN,INSA480,,Undergraduate,Internship,6
201130,2010-11,Fall,30979,,SD,ENVA440,,Undergraduate,Lecture,16
201130,2010-11,Fall,30981,,SD,CSIS114,,Undergraduate,Lecture,32
201130,2010-11,Fall,30982,,SD,CSIS114,,Undergraduate,Lab,16
201130,2010-11,Fall,30983,,SD,MATH010,,Undergraduate,Lecture,35
201130,2010-11,Fall,30984,,SD,CSIS114,,Undergraduate,Lab,15
201130,2010-11,Fall,30989,,BD,BUDV305,,Undergraduate,Lecture,20
201130,2010-11,Fall,30990,,SD,SCDV001,,Undergraduate,Lecture,31
201130,2010-11,Fall,30991,,AD,CREA112,,Undergraduate,Studio Course,12
201130,2010-11,Fall,30993,,BD,ECON101,,Undergraduate,Lecture,24
201130,2010-11,Fall,30996,,SD,MATH390,,Undergraduate,Lecture,12
201130,2010-11,Fall,30997,,SD,MATH390,,Undergraduate,Lecture,12
201130,2010-11,Fall,31169,,AD,RELG280,,Undergraduate,Lecture,36
201130,2010-11,Fall,31003,,AD,CREA104,,Undergraduate,Lecture/Lab,33
201130,2010-11,Fall,31006,,SD,ENVA050,,Undergraduate,Lecture,26
201130,2010-11,Fall,31021,,AD,CREA454,,Undergraduate,Practicum,1
201130,2010-11,Fall,31023,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,31024,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,31025,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,31026,,IN,HNRS400,,Undergraduate,Independent Research,1
201130,2010-11,Fall,31028,,AD,SPAN101,,Undergraduate,Lecture/Lab,19
201130,2010-11,Fall,31042,,SD,CSIS120,,Undergraduate,Lab,14
201130,2010-11,Fall,31048,,AD,SOCI201,,Undergraduate,Lecture,8
201130,2010-11,Fall,31054,,BD,BLAW200,,Undergraduate,Lecture,33
201130,2010-11,Fall,31057,,BD,BLAW200,,Undergraduate,Lecture,35
201130,2010-11,Fall,31058,,BD,BLAW200,,Undergraduate,Lecture,32
201130,2010-11,Fall,31059,,BD,BLAW200,,Undergraduate,Lecture,33
201130,2010-11,Fall,31060,,BD,BLAW210,,Undergraduate,Lecture,16
201130,2010-11,Fall,31062,,SD,BIOL110,,Undergraduate,Lab,15
201130,2010-11,Fall,31066,,GB,MACC582,,Graduate,Internship,1
201130,2010-11,Fall,31068,,GB,MACC584,,Graduate,Internship,2
201130,2010-11,Fall,31069,,GB,MACC585,,Graduate,Internship,2
201130,2010-11,Fall,31073,,IN,LEAP100,,Undergraduate,Workshop,9
201130,2010-11,Fall,31074,,SD,LEAP105,,Undergraduate,Workshop,65
201130,2010-11,Fall,31078,,IN,INSA400,,Undergraduate,Tutorial,6
201130,2010-11,Fall,31134,,AD,POSC250,,Undergraduate,Lecture,19
201130,2010-11,Fall,31135,,AD,POSC257,,Undergraduate,Lecture,12
201130,2010-11,Fall,31136,,AD,POSC257,,Undergraduate,Lecture,15
201130,2010-11,Fall,31137,,AD,POSC315,,Undergraduate,Lecture,8
201130,2010-11,Fall,31139,,AD,POSC370,,Undergraduate,Lecture,31
201130,2010-11,Fall,31140,,AD,EDUC260,,Undergraduate,Lecture,8
201130,2010-11,Fall,31141,,AD,EDUC360,,Undergraduate,Lecture,6
201130,2010-11,Fall,31142,,AD,HIST204,,Undergraduate,Lecture,35
201130,2010-11,Fall,31143,,AD,HIST297,,Undergraduate,Lecture,35
201130,2010-11,Fall,31144,,AD,HIST311,,Undergraduate,Lecture,15
